"VideoID","PublishedDate","Title","Description","ViewCount","LikeCount","DislikeCount","FavoriteCount","CommentCount","Duration"
"WmlvX26K7PY","2013-09-25T16:05:43.000Z","Coffee Talk: Patrick O'Callahan - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 19: http://j.mp/14AOyOB
Coffee Talk: http://j.mp/14AXlQF
Talk Shows: http://j.mp/16gfCPI

Linda's guest is her new Catholic boyfriend, Patrick O'Callahan.  Aired 12/04/93",7976,45,1,0,3,"PT6M28S"
"XB90lzLHtYw","2013-09-25T16:04:28.000Z","Simon: Cowboy Pictures - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Simon: http://j.mp/1eCHPJs
SEASON 17: http://j.mp/1aSnBrl
Popular Clips: http://j.mp/183srBn

Simon is visited by his friend, Trevor, who has drawn some cowboy pictures.  Aired 11/23/91",34412,126,13,0,19,"PT4M2S"
"xSdvRfewRw0","2013-09-25T16:06:15.000Z","Real Estate - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Commercials: http://j.mp/14ouNcY
Business Parodies: http://j.mp/15n6Qjq
SEASON 15: http://j.mp/1eozLgt

Dennis Woo, a Vietnamese entrepreneur, explains how to get rich quick by taking advantage of people.  Aired 01/13/90",2442,13,1,0,2,"PT3M57S"
"y-EuEl9HrBg","2013-09-25T16:04:28.000Z","Cold Opening: Barbara Walters - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Cold Openings: http://j.mp/1gcy15u
Surprise Guests: http://j.mp/19uGHSe
SEASON 22: http://j.mp/159HcyE

Barbara Walters drops catch phrases with Oscar nominees.  Aired 03/22/97",3925,9,1,0,0,"PT4M9S"
"yGPfCPoca04","2013-09-25T16:04:28.000Z","Phillip the Hyper Hypo - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Classic Clips: http://j.mp/18UurdF
SEASON 19: http://j.mp/14AOyOB
Classic Characters: http://j.mp/183s1XL

You bet he needs to wear that helmet.  Aired 11/20/93",38394,289,11,0,11,"PT5M16S"
"Z2Dqs5Ol1fM","2013-09-25T16:12:03.000Z","Theatre Dreams - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 19: http://j.mp/14AOyOB
Talk Shows: http://j.mp/16gfCPI

Kenneth Reese-Evans interviews kooky Dame Sarah Kensington, overacting Charlton Heston, and a fellow theater actor/gay porn star.  Aired 10/23/93",2793,21,3,0,1,"PT7M11S"
"zIHfvbGKYsY","2013-09-25T16:13:18.000Z","Wayne's World Cold Opening: Politics - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 18: http://j.mp/19uMkQj
Cold Openings: http://j.mp/19c0V32
Wayne's World: http://j.mp/14FYVmv

Garth and Wayne talk politics.  Aired 12/05/92",20391,127,1,0,10,"PT5M43S"
"ZkSDh1SqfE0","2013-09-25T16:05:49.000Z","Wayne's World - Academy Awards - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Wayne's World: http://j.mp/14FYVmv
Classic Characters: http://j.mp/183s1XL
SEASON 16: http://j.mp/18UvJoI

Wayne and Garth go through their Oscar picks for this season's Academy Awards.  Aired 03/23/91",13632,76,2,0,2,"PT6M12S"
"_2bLcilzeqc","2013-09-25T16:14:09.000Z","Sprockets - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 22: http://j.mp/159HcyE
Classic Characters: http://j.mp/183s1XL

Dieter and his German lover present the Insane Academy Awards.  Aired 03/22/97",79707,285,12,0,23,"PT5M7S"
"-d3Vm1kTqHg","2013-09-20T23:43:14.000Z","Weekend Update: Really?! IRS Scandal - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Surprise Guests: http://j.mp/1eqHn14
SEASON 38: http://j.mp/14jID07
Really !?!: http://j.mp/1etqbYM

In the wake of the IRS targeting scandal, Seth Meyers welcomes back Amy Poehler to ask Washington one question: Really?!",62705,181,3,0,6,"PT3M17S"
"-lWd71g6Fcc","2013-09-25T20:18:13.000Z","Double Date - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Romance: http://j.mp/1cQqvjr
SEASON 38: http://j.mp/18A3hq9

On a double date, two young professional women are enamored with their much younger company.",659392,2962,88,0,179,"PT5M23S"
"11Gt1ei3sHg","2013-09-23T18:44:16.000Z","Update: Jean K Jean on Obama's Visit - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 34: http://j.mp/1bfNctU
Weekend Update: Guests: http://j.mp/1fHpwyV

France's comedy favorite weighs in on Obama's visit.  Aired 04/04/09",9920,46,2,0,2,"PT2M43S"
"48YDO2yN0JE","2013-09-25T20:13:16.000Z","The Californians: Karina Returns - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
TV Show Parodies: http://j.mp/14HpL7a
The Californians: http://j.mp/1gTD3nT
SEASON 38: http://j.mp/1aboY39

Stuart is in for a surprise when Karina, whom everyone thought was dead, returns in disguise.",826897,6464,78,0,325,"PT7M24S"
"5hl22e0MYOA","2013-09-24T20:15:46.000Z","Tales of Ribaldry: Wench, Wife, Boot - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Romance: http://j.mp/1a7LUAn
Historical Parodies: http://j.mp/18EemXt
SEASON 15: http://j.mp/15T3oxa

Host Evelyn Quince presents this week's episode, ""A Wench, A Wife and A Traveling Bootblack"".  Aired 02/17/90",232691,641,52,0,27,"PT6M37S"
"6bWGoWFMwKE","2013-09-24T20:18:09.000Z","Tom Hanks Monologue: Five-Timer Club - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Monologues: http://j.mp/19dmlNQ
Surprise Guests: http://j.mp/1eqHn14
SEASON 16: http://j.mp/18V5f6D

In his fifth time hosting the show, so it's only right received membership into the 'Five-Timer Club.'  Aired 12/08/90",125966,456,9,0,45,"PT7M35S"
"6qIdMrwimwE","2013-09-25T20:13:16.000Z","New Disney Show - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
TV Show Parodies: http://j.mp/18ODgWi
SEASON 38: http://j.mp/18vNSY4
Popular Clips: http://j.mp/1aUKXiz

The new Disney Channel show ""Aw Nuts! Mom's a Ghost!"" is about a family with a dark past, but now with more spirit than ever!",953689,9280,89,0,412,"PT2M43S"
"88TuOd6QNAA","2013-09-25T20:13:16.000Z","1-800 Flowers - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Commercials: http://j.mp/16aOHLX
SEASON 38: http://j.mp/15Bij2r
Popular Clips: http://j.mp/1aUKXiz

This Mother's Day use 1-800-Flowers to get a gift for the woman who is, sometimes begrudgingly, your best friend: Mom.",1925658,14153,103,0,338,"PT2M24S"
"BXo0acNH3nE","2013-09-24T20:18:23.000Z","Apple Support System - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 13: http://j.mp/1ett5fW
Office Sketches: http://j.mp/159ngvW

A man calls the help desk from his office, having never actually used a computer before.  Aired 02/20/88",44040,443,12,0,20,"PT4M41S"
"C6ufImch00g","2013-09-24T20:20:00.000Z","Mr. Short Term Memory - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Health Care: http://j.mp/157gYNd
SEASON 15: http://j.mp/15T3oxa
Popular Clips: http://j.mp/1cdqbfb

Mr. Short-Term Memory visits his friend in the hospital.  Aired 02/17/90",99290,723,18,0,41,"PT6M2S"
"Cr1UD5vQmvE","2013-09-23T18:31:48.000Z","SNL Promo: Christina Applegate - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Promos: http://j.mp/18L60Pz
SEASON 38: http://j.mp/14jID07

Christina hosts an all-new SNL with musical guest Passion Pit.  Aired 10/13/12",14398,34,0,0,1,"PT47S"
"DCkVJk4_ddk","2013-09-25T16:13:10.000Z","Scottish Shop - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 16: http://j.mp/18UvJoI
Business Parodies: http://j.mp/15n6Qjq

An emotional Scottish immigrant owns a shop in the United States, where his son tries to calm and quietly Americanize him.  Aired 09/29/90",33841,275,8,0,28,"PT5M35S"
"eGx7tiNofVc","2013-09-20T23:40:31.000Z","Gay Camp - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 38: http://j.mp/14jID07

At New Beginnings summer camp, the staff has a hard time accomplishing its main goal: turning homosexual teens straight.",2122649,12249,495,0,506,"PT4M38S"
"ElmvdPLk0eY","2013-09-25T20:13:16.000Z","Kristen Wiig and Vampire Weekend - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Promos: http://j.mp/1fcuvN8
SEASON 38: http://j.mp/15Bij2r

Kristen Wiig hosts Saturday Night Live with music guest Vampire Weekend!",18365,82,0,0,1,"PT1M8S"
"FhaR1Llgsmk","2013-09-20T23:42:01.000Z","SNL Promo: Ben Affleck - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Promos: http://j.mp/18L60Pz
SEASON 38: http://j.mp/14jID07

Ben Affleck hosts the season finale of Saturday Night Live with music guest Kanye West, and Bill Hader is excited.",30805,135,4,0,4,"PT2M13S"
"FnDGawHdKUg","2013-09-24T20:15:26.000Z","Girl Watchers - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 13: http://j.mp/1ett5fW
Classic Characters: http://j.mp/12a7K4k

Two insecure and obnoxious guys ""cat call"" on the streets.  Aired 02/20/88",11346,86,3,0,3,"PT4M30S"
"Fz7BlekrjnU","2013-09-24T20:20:34.000Z","Tom Hanks Monologue: Banner Year - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Classic Clips: http://j.mp/17r7b65
Monologues: http://j.mp/19dmlNQ
SEASON 17: http://j.mp/14hsGrg

Subbing in for Joe Pesci, Tom Hanks talks about what a banner year it has been for the Goodfellas star. Backstage, he is congratulated by the cast members, but it quickly goes awry.  Aired 05/09/92",15834,81,1,0,1,"PT4M59S"
"g7iF1pPwq_w","2013-09-20T23:43:13.000Z","Top of the Pops - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Surprise Guests: http://j.mp/1eqHn14
SEASON 38: http://j.mp/14jID07

Top of the Pops welcomes Ian Rubbish and The Blizzards for one final performance of ""It's a Lovely Day.""",73540,583,5,0,71,"PT4M18S"
"GR-n87eUmNg","2013-09-24T20:21:08.000Z","SNL Digital Short: My Testicles - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 31: http://j.mp/16s1qUN
SNL Digital Shorts: http://j.mp/16s8SPB

Tom Hanks, featured in his exclusive music video!!  Aired 05/06/06",547214,3142,79,0,140,"PT2M33S"
"HJn-C-PA3iA","2013-09-25T20:13:36.000Z","Weekend Update: Anthony Crispino - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 38: http://j.mp/14k5Cbu
Weekend Update: Guests: http://j.mp/1fHpwyV

Seth welcomes second hand news correspondent Anthony Crispino who has been hearing some things about New Jersey Governor Chris Christie.",11299,81,1,0,2,"PT3M30S"
"iCwI3804sec","2013-09-20T23:41:53.000Z","Ben Affleck Monologue - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Monologues: http://j.mp/19dmlNQ
SEASON 38: http://j.mp/14jID07

After Ben Affleck learns there won't be any other members of the Five Timers Club on hand to celebrate, he explains his Oscar acceptance speech about marriage with help from his wife, Jennifer Garner.",228677,1009,19,0,76,"PT5M9S"
"igDCnUaAxAQ","2013-09-20T23:40:18.000Z","New Xanax - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Commercials: http://j.mp/1863ncZ
SEASON 38: http://j.mp/14jID07

Stressing out about attending those perfect gay weddings this summer? Calm your nerves with new Xanax for Gay Summer Weddings!",654541,4287,49,0,120,"PT2M26S"
"IPvH6Q7KNxs","2013-09-25T20:13:44.000Z","Acupuncture - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 38: http://j.mp/1f1axVC
Business Parodies: http://j.mp/18lEbgM

An acupuncture session goes terribly wrong when the practitioners cannot stop the patient's massive bleeding.",540152,6155,71,0,201,"PT5M32S"
"LrZkWNnq_Ig","2013-09-23T18:31:53.000Z","Gillette Masters of Style - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Commercials: http://j.mp/1864l9a
SEASON 38: http://j.mp/14jID07

Gillette wants you always looking your best, even if you're the worst.  Aired 10/13/12",68190,190,2,0,5,"PT1M17S"
"mlHVl8L7J1M","2013-09-24T22:56:14.000Z","Al Pacino HBO Biopics - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Celebrity Impressions: http://j.mp/183eFuy
TV Show Parodies: http://j.mp/1aUKzR5
SEASON 38: http://j.mp/14jID07

After playing Phil Spector and Jack Kevorikian, Al Pacino is taking on more controversial HBO biopic roles such as Amanda Knox!",375985,1997,71,0,61,"PT2M29S"
"mW39Mr_bbO8","2013-09-24T20:19:43.000Z","Girl Watchers a Go Go - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 15: http://j.mp/1eozLgt
Classic Characters: http://j.mp/183s1XL

The insecure girl watchers are on a cruise, trying to make the moves on several elderly women.  Aired 02/17/90",8124,46,1,0,1,"PT4M13S"
"olZrycBSiyk","2013-09-24T20:17:30.000Z","Mr. Belvedere Fan Club - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 17: http://j.mp/1aSnBrl

The fans of Mr. Belvedere recite their exercises to help keep the line between reality and fantasy a little less blurry.  Aired 05/09/92",17020,70,5,0,2,"PT7M6S"
"OY4yXtTl_yI","2013-09-25T20:13:16.000Z","Socialite CD - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Commercials: http://j.mp/16gfJdZ
SEASON 38: http://j.mp/15BhTJq

Do you love reality shows about wealthy housewives? And do you like when one of them decides to become a singer? Then you'll love Classy Sexy Elegnace!",432867,2505,49,0,141,"PT4M2S"
"oYoxfoGFXvI","2013-09-25T20:13:29.000Z","Weekend Update Favorites: May 11, 2013 - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Weekend Update: News: http://j.mp/1aJTa6n
SEASON 38: http://j.mp/15Bij2r

Catch up on the headlines with Weekend Update anchor Seth Meyers.",9844,41,0,0,2,"PT2M7S"
"Pg9FKp_hOVQ","2013-09-25T20:13:26.000Z","SNL Promo: Kristen Wiig - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Promos: http://j.mp/1fcuvN8
SEASON 38: http://j.mp/18vNSY4

Kristen Wiig returns to Studio 8H to host Saturday Night Live with music guest Vampire Weekend!",118748,893,6,0,26,"PT3M16S"
"qbgVTve_H0U","2013-09-20T23:40:59.000Z","Hermes - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Commercials: http://j.mp/1863ncZ
SEASON 38: http://j.mp/14jID07

If you're looking for a handbag that rises above the other designers out there, Hermes - not Herpes - has what you're looking for.",329862,2039,31,0,86,"PT5M40S"
"QiJlHbwd4aA","2013-09-20T22:24:30.000Z","Update: Madonna and Angelina Jolie - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Celebrity Impressions: http://j.mp/183eFuy
SEASON 34: http://j.mp/1bfNctU
Weekend Update: Guests: http://j.mp/1fHpwyV

These baby-hungry ladies face-off.  Aired 04/04/09",961700,4842,107,0,194,"PT3M23S"
"qLqUQmgFi-I","2013-09-24T20:16:57.000Z","Gas Plan - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Cold Openings: http://j.mp/14GZVqv
George Bush Impressions: http://j.mp/16s7212
SEASON 31: http://j.mp/16s1qUN

Bill Frist (Tom Hanks) lays out his gas plan for President George W. Bush in infomercial style.  Aired 05/06/06",14751,61,4,0,2,"PT6M52S"
"rj-wYWMdWNk","2013-09-20T23:40:59.000Z","Weekend Update: Stefon's Farewell - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Popular Clips: http://j.mp/1cdpR00
Surprise Guests: http://j.mp/1eqHn14
Stefon: http://j.mp/16ab2Jv
SEASON 38: http://j.mp/14jID07

Now this country has EVERYTHING! Celebrate love with Seth and Stefon.",754593,6504,62,0,352,"PT6M27S"
"RMfNXUiInCs","2013-09-23T22:29:30.000Z","Weekend Update: Katt Williams - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 38: http://j.mp/14jID07
Weekend Update: Guests: http://j.mp/1fHpwyV

In the wake of several recent controversies, Katt Williams stops by to address his actions.  Aired 11/17/12",29982,174,0,0,13,"PT2M52S"
"ryfZVQAEsjY","2013-09-25T16:13:51.000Z","Simon: A Little English Boy - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Simon: http://j.mp/1eCHPJs
SEASON 16: http://j.mp/18UvJoI
Classic Characters: http://j.mp/183s1XL

Simon is a little English boy who likes to draw and take baths.  Aired 11/10/90",39102,183,11,0,17,"PT5M39S"
"SAJ1FxGh1nY","2013-09-23T19:21:30.000Z","Brad Pitt Ad III - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Celebrity Impressions: http://j.mp/183eFuy
Commercials: http://j.mp/1864l9a
SEASON 38: http://j.mp/14jID07

Brad wants people to spare dogs their dignity where it counts.  Aired 10/20/12",90203,349,7,0,3,"PT1M4S"
"sFIa8tD3O7k","2013-09-20T23:40:58.000Z","Cop Family - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 38: http://j.mp/14jID07
Family: http://j.mp/16d2ii0

A family of law enforcement officials isn't great at showing emotions.",396642,3739,39,0,108,"PT4M48S"
"SrK-HoKC-VE","2013-09-25T20:13:46.000Z","Weekend Update: Garth and Kat: Mother's Day","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 38: http://j.mp/1a267HP
Weekend Update: Guests: http://j.mp/1fHpwyV

Garth and Kat return to Weekend Update after a year to perform some soon-to-be Mother's Day classics.",407723,3066,32,0,98,"PT5M19S"
"tO1WANL-2Us","2013-09-24T17:22:27.000Z","Advice Show - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 38: http://j.mp/14jID07
Talk Shows: http://j.mp/18UKNmm

The Gay Network's advice show ""Circle Work"" gives gay solutions to straight people's problems.  Aired 01/26/13",216585,1267,37,0,49,"PT6M15S"
"TvQYb-wga84","2013-09-20T23:42:33.000Z","Weekend Update Favorites: May 18, 2013 - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Weekend Update: News: http://j.mp/15BjqPP
SEASON 38: http://j.mp/14jID07

Catch up on the headlines with Seth Meyers and his guest, Amy Poehler, including the latest about David Beckham's retirement plans.",33092,79,1,0,8,"PT2M11S"
"TyALfHsS5pc","2013-09-25T20:13:16.000Z","Lawrence Welk: Summer - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
TV Show Parodies: http://j.mp/14HpL7a
The Lawrence Welk Show: http://j.mp/18L6DbU
SEASON 38: http://j.mp/1aboY39

The Maharelle sisters join square-jawed hunk Dorian Perms at the beach to sing at a delightful setting, and Dooneese is up to her usual antics.",614810,3046,41,0,100,"PT5M35S"
"tyhTkrHrRv8","2013-09-20T23:41:56.000Z","Iranian Film - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Movie Parodies: http://j.mp/1aM7cV9
SEASON 38: http://j.mp/14jID07

The Iranian government's response to ""Argo,"" is a film starring Mahmoud Ahmadinejad titled ""Bengo F#ck Yourself.""",446239,1845,113,0,204,"PT3M55S"
"VJW6RN07Nwk","2013-09-23T22:29:55.000Z","Tourism Ad - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Commercials: http://j.mp/1864l9a
SEASON 38: http://j.mp/14jID07
Family: http://j.mp/16d2ii0

This holiday season you should skip that trip to Hawaii and head back to home, where every comfort is right at your fingertips.  Aired 11/17/12",511369,2451,30,0,78,"PT2M38S"
"WIZ3ySoMNYQ","2013-09-24T20:19:25.000Z","Liars at Home - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 11: http://j.mp/18UuaY4
Family: http://j.mp/147TIUe
Classic Characters: http://j.mp/183s1XL

Tommy Flanagan and his brother Earl lie constantly to impress each other and their mother.  Aired 12/14/85",16880,94,3,0,5,"PT5M35S"
"WzHp_Rb3vCw","2013-09-25T16:05:06.000Z","Simon: Summer Illustrations - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Simon: http://j.mp/1eCHPJs
SEASON 17: http://j.mp/1aSnBrl
Classic Characters: http://j.mp/183s1XL

Young Brit Simon shows some drawings that illustrate what he did this summer.  Aired 10/05/91",5325,25,0,0,2,"PT4M33S"
"XPhckJEyU7U","2013-09-25T16:04:27.000Z","Irish Songs - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Commercials: http://j.mp/16cBfHt
Musical Numbers: http://j.mp/1cQqOuG
SEASON 15: http://j.mp/1eozLgt

Phil voices this commercial offering several traditional Irish drinking songs for sale this Saint Patrick's Day.  Aired 03/17/90",19637,91,7,0,26,"PT3M39S"
"YWis_ijN23U","2013-09-24T17:21:55.000Z","Cold Opening: Obama and MLK - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Political Impressions: http://j.mp/15CfV6W
Cold Openings: http://j.mp/18A34TY
SEASON 38: http://j.mp/14jID07

Hours after his Martin Luther King Jr. Day inauguration, President Obama is visited by MLK and the two have a hard time getting the conversation on the same page.  Aired 01/26/13",37999,176,3,0,5,"PT4M40S"
"z4jFVLcTqeo","2013-09-20T23:43:08.000Z","Greg's Funeral - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 38: http://j.mp/14jID07
Family: http://j.mp/16d2ii0
Popular Clips: http://j.mp/1cdpR00

At a funeral, a mysteriously familiar uncle is the only one to defend the departed, Greg.",178527,1069,27,0,45,"PT6M28S"
"_zWm6uGh_Gw","2013-09-24T20:20:27.000Z","""Big"" Outtakes - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SNL Video Shorts: http://j.mp/1cdqeaM
Movie Parodies: http://j.mp/1aM7cV9
SEASON 14: http://j.mp/17DRid2

Outtakes from the film Big.  Aired 10/08/88",33346,172,2,0,6,"PT3M38S"
"78Af8E-40ho","2013-09-23T19:05:27.000Z","The Art of the Encounter - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Commercials: http://j.mp/1863ncZ
SEASON 38: http://j.mp/14jID07

Do you have a hard time keeping a man's interest? Let Donna and Jody help learn the language of love.",338411,1341,32,0,51,"PT4M25S"
"7CBzSDnnLt0","2013-09-23T21:54:04.000Z","Caligula - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 38: http://j.mp/14jID07
Historical Parodies: http://j.mp/18EemXt

The Tales of Sober Caligula chronicle life in Rome after the emperor's decision to give up drinking.  Aired 03/09/13",378121,1500,141,0,40,"PT4M28S"
"7ResXYpp4OY","2013-09-24T20:18:58.000Z","The Stand-Ups: Jerry Seinfeld - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Celebrity Impressions: http://j.mp/1aUKNro
SEASON 11: http://j.mp/14FUojQ

A backstage comedy bit that sounds suspiciously like Jerry Seinfeld.  Aired 12/14/85",37938,325,2,0,29,"PT3M57S"
"90-jXbyv7ok","2013-09-24T20:17:49.000Z","The Stand-Ups: Backstage Chat - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 13: http://j.mp/17DRhFU
Backstage: http://j.mp/16JIALT

The Seinfeld-esque comedians chat backstage.  Aired 02/20/88",3634,26,0,0,2,"PT4M1S"
"BF-oLVPMTbQ","2013-09-23T19:06:16.000Z","Cold Opening: C-SPAN North Korea - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Political Impressions: http://j.mp/19dmjpj
Cold Openings: http://j.mp/14GZVqv
SEASON 38: http://j.mp/14jID07

As tensions rise between North Korea and the U.S., Supreme Leader Kim Jong-un addresses his people and announces radical social changes.",167498,467,81,0,71,"PT5M19S"
"c-GAQezjg8A","2013-09-24T20:22:07.000Z","Wheel of Fortune - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Game Shows: http://j.mp/1btORz5
SEASON 31: http://j.mp/16s1qUN

I'd like to buy a clue.  Aired 05/06/06",1121782,4773,129,0,164,"PT6M45S"
"DcYv7tZ3ccA","2013-09-24T20:21:13.000Z","ESPN Classic: Ladies' Shot Put - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 36: http://j.mp/1etm7Yk
Sports: http://j.mp/19fOzac

This classic track and field event, featuring Carmela St. Knix, is sponsored by KY Jelly.  Aired 04/02/11",66887,346,6,0,19,"PT6M44S"
"EEmIIl96zk0","2013-09-24T22:56:14.000Z","History of Punk - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
TV Show Parodies: http://j.mp/1aUKxZt
SEASON 38: http://j.mp/14jID07

A look back at the British punk band Ian Rubbish and the Bizzaros shows how Ian and his band parted ways over their stance on Margaret Thatcher.",293935,3201,19,0,145,"PT5M2S"
"EQO2BlkNftQ","2013-09-23T19:04:06.000Z","The Voice Season 4 - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
TV Show Parodies: http://j.mp/1aUKxZt
SEASON 38: http://j.mp/14jID07

Celebrity judges on The Voice attempt to convince a thoroughly untalented singer to join their teams.",747276,5629,46,0,214,"PT5M5S"
"FzIl_8boRSE","2013-09-24T20:20:09.000Z","Leftover Night - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 16: http://j.mp/18V5f6D
Family: http://j.mp/16d2ii0

A wacky family experiences gross and slightly painful things together.  Aired 12/15/90",15291,80,0,0,4,"PT4M45S"
"HFFOcWp2xuc","2013-09-23T21:56:14.000Z","Weekend Update Favorites: Mar 9, 2013 - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Weekend Update: News: http://j.mp/15Bj7Vh
SEASON 38: http://j.mp/14jID07

Catch up on the headlines, including the passing of Hugo Chavez, with Update anchor Seth Meyers.  Aired 03/09/13",11193,32,1,0,0,"PT2M4S"
"iBDO2OvLl00","2013-09-24T20:20:45.000Z","Dana Carvey and Tom Hanks As Dennis Millers - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Musical Numbers: http://j.mp/1cQpfNf
Weekend Update: Guests: http://j.mp/1fHpwyV
SEASON 16: http://j.mp/18V5f6D

To help him sing a Christmas carol, Dennis Miller has Dennis Miller and Dennis Miller assist him.  Aired 12/08/90",12567,62,0,0,1,"PT2M32S"
